shader,cs1,cs2,cs3,cs4,cs5,CASTS_SHADOWS_VITA,LIGHTING_ENABLED,NO_MAIN_LIGHT_SHADING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,NO_ALL_LIGHTING_ENABLED,CUBE_MAPPING_ENABLED,MULTI_UV_ENANLED,USE_OUTLINE_COLOR,MULTI_UV_FACE_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SKINNING_ENABLED,WATER_SURFACE_ENABLED,GLARE_HIGHTPASS_ENABLED,MULTI_UV_TEXCOORD_OFFSET_ENABLED,CASTS_SHADOWS_ONLY,DURANTE_FORCE_PORTRAIT_PASS,FORCE_NO_PER_VERTEX_LIGHTING,NO_SSAO,PORTRAIT_GLASS_FIX,NORMAL_MAPP_DXT5_LP_ENABLED,GENERATE_RELFECTION_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,MULTI_UV_OCCULUSION_MAPPING_ENABLED,FAKE_CONSTANT_SPECULAR_ENABLED,FAR_CLIP_BY_DITHER_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,NO_DYNAMIC_LIGHT,SUBTRACT_BLENDING_ENABLED,ALPHA_TESTING_ENABLED,WINDY_GRASS_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,DUDV_MAPPING_ENABLED,EMISSION_MAPPING_ENABLED,TEXTURE_ENABLED,DOUBLE_SIDED,SHDOW_DOUBLE_SIDED,TRANSPARENT_DELAY_ENABLED,NOTHING_ENABLED,GLARE_MAP_ENABLED,NORMAL_MAPPING_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV2_TEXCOORD_OFFSET_ENABLED,FOG_ENABLED,USE_OUTLINE,MULTI_UV_SHADOW_ENANLED,MULTI_UV2_SHADOW_ENANLED,RIM_TRANSPARENCY_ENABLED,BLEND_VERTEX_COLOR_BY_ALPHA_ENABLED,HALF_LAMBERT_LIGHTING_ENABLED,ADDITIVE_BLENDING_ENABLED,TEXCOORD_OFFSET_ENABLED,SPHERE_MAPPING_ENABLED,RECEIVE_SHADOWS,CARTOON_SHADING_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,CARTOON_HILIGHT_ENABLED,UNDER_WATER_ONLY_ENABLED,MULTIPLEX_HEMISPHERE_AMBIENT_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_LM_ENANLED,SPECULAR_COLOR_ENABLED,RECEIVE_SHADOWS_VITA,GLARE_ENABLED,VERTEX_COLOR_ENABLED,FOR_SHADOW,SPECULAR_MAPPING_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,LOCAL_MATERIAL_ENABLED,RIM_LIGHTING_ENABLED,MULTI_UV2_ENANLED,GLARE_EMISSION_ENABLED,CASTS_SHADOWS,PER_PIXEL_SPECULAR_ENABLED,TWOPASS_ALPHA_BLENDING_ENABLED,WINDY_GRASS_TEXV_WEIGHT_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,UNDER_WATER_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_LM_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,OCCULUSION_MAPPING_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,ALPHA_BLENDING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,SPECULAR_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,EMVMAP_AS_IBL_ENABLED,HEMISPHERE_AMBIENT_ENABLED,FOR_EFFECT,NORMAL_MAPP_DXT5_NM_ENABLED,PROJECTION_MAP_ENABLED,FOG_RATIO_ENABLED,UVA_SCRIPT_ENABLED
ed8_map.fx#347A95FEAC095968FE32C2563342D22D,None,None,M_T9210.pkg,M_T8000.pkg,M_H2000.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#34989DE9D3F47A70DF5201BC010EE044,None,None,None,M_R2220.pkg,M_R2220.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ed8_map.fx#34C8B822F4A9774BDC0A7F1C50756F14,None,None,M_T0200.pkg,M_T0200.pkg,M_T0200.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#34E095386A2D7749F4299282693205E5,None,None,M_T1040.pkg,M_T1040.pkg,M_T1040.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#34E2F77484A120C1062C44C97E52F2F6,None,None,O_T30EVT03.pkg,O_M65LIG01.pkg,O_I0008H.pkg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ed8_map.fx#34E3C62E54D69B6D64DBF60B97FC16E9,None,None,None,O_M60LIG00.pkg,O_M60LIG02.pkg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#34F45D91548090A4E4B02603A0162F75,None,None,M_M0000.pkg,M_F4610.pkg,M_D2010.pkg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3525381CDAC47B72EA09C01EB6FCCA00,None,None,M_F1010.pkg,M_C0640.pkg,M_C0640.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#352DBC65213A9AEB9455D2E8D297CA9A,None,None,None,O_M90DOR04.pkg,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#35366EC305FEE10A86BC1748BD57C8C7,None,None,None,None,O_H00HOU05.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ed8_map.fx#3549F9E01F4F3F243A459EC837AC091C,None,None,O_T40HOU02.pkg,O_T40HOU02.pkg,O_T40HOU02.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#355621DC3F51C81B51A8D9D09C9A1339,None,None,None,O_S00SKY00.pkg,O_S00SKY00.pkg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#35619F7050DE81C60AF83581AE149BE1,None,None,None,None,O_I0002.pkg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8_map.fx#35797134C05B3B85E0A746F442BA0979,None,None,M_C3600.pkg,M_M0630.pkg,M_C3600.pkg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#357F89D948E1B4E48B10E29897F0390C,None,None,None,None,O_C40OBJ00.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#358CA1C5AE20DBBACDAAD0A658657481,None,None,None,M_C1210.pkg,M_C1210.pkg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#3593ABC130F8A8033529E062EB40BEF9,None,None,None,None,O_E10EVT09.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#35B46364E62060434BAE533B618F056E,None,None,None,O_V28AIR00.pkg,O_V28AIR00.pkg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#35E13D04ED31C8F30E523162EBCB67AE,None,None,None,None,O_D80EVT01.pkg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ed8_map.fx#35EA2B1DFE3E284CC7DC2E4C81392A8F,None,None,M_C2430.pkg,M_C2430.pkg,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#35FBA7ED43103590502A1E9F3478C5BB,None,None,O_V00TRN02.pkg,O_V00TRN02.pkg,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#36036C791B660121A2B39FEFB98D5488,None,None,O_S50EAT28.pkg,O_S50EAT28.pkg,O_S50EAT28.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3626774A1EC5871DF91E67C4914AF385,None,None,M_C2830.pkg,M_T3021.pkg,M_C2830.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3632A38784F1F4F5AE19959F1741D799,None,None,None,O_V98PLT00.pkg,O_V98PLT00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3634A81895D8F34D2AD35A616F25BBA1,None,None,O_T32HOU07.pkg,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#36403BE670494700587995667A629F95,None,None,None,M_R5000.pkg,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#36537C4E99C5B63474FE9C561AF9E554,None,None,M_C2201.pkg,M_C1200.pkg,M_C3800.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#366547B339202E2AFB74B9FFCC9684F1,None,None,M_F1010.pkg,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3668CE1DD769DC48FC6DA2A40B3BBFF2,None,None,O_T02OBJ93.pkg,O_T02OBJ93.pkg,O_T02OBJ93.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#36829609E5380C9E95991FD0EAEEE3F9,None,None,None,None,O_D40HOU00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#36B6CDD12E53A9EB1140EB5AB080E99D,None,None,None,None,O_D70HOU11.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ed8_map.fx#36CE6C8EEDD627D798782FD1A4743091,None,None,None,None,O_D90ETC00.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8_map.fx#36D7FDA8A9FBC9A8D743140E6BF75D3D,None,None,M_T0060.pkg,M_M2460.pkg,M_T0210.pkg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#36F77102FB80748AC5D7ABAF6DBA7E04,None,None,None,M_F3010.pkg,M_F3020.pkg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37168C0CE90B9240E79243C253D70473,None,None,None,O_S61OBJ00.pkg,O_S61OBJ00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37297CB2AFA572F4222E3AAC2DBC48D5,None,None,O_T00HOU05.pkg,O_T00HOU05.pkg,O_T00HOU05.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#372A5D1FDF23326C08A4CD21C77DA8CD,None,None,O_C28EVT01.pkg,O_S00OBJ25.pkg,O_D70ETC15.pkg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#372C86DB589A34FF413F7E0F147FCB91,None,None,M_M1090.pkg,M_T2040.pkg,M_C0810.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37368912C3919BD0865F0185660D1685,None,None,None,None,O_F40DOR00.pkg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#3737AAB8991C9F2540C470F8D75BADF1,None,None,M_C3610.pkg,M_C3610.pkg,None,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ed8_map.fx#373B84F8B22FFBABC6E11020A24C715B,None,None,M_M0600.pkg,M_M0600.pkg,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#3795E90BCD86534ADE825CF5C7955C44,None,None,M_C3420.pkg,M_M7000.pkg,M_C3420.pkg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37970780081E0DDD50DB67B6C429FC00,None,None,None,M_T6000.pkg,M_T6000.pkg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#379EA7140B66B0B587CA1281F34F9571,None,None,None,M_M7400.pkg,O_S63LIG06.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37A4E45E7B9A95A96C53313CEB782D82,None,None,None,O_M60OBJ12.pkg,O_M60OBJ12.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37CE68A5A3E3A41F6CC0007C0BF54720,None,None,M_T1220.pkg,M_T2070.pkg,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37D2FEBBEFFF43CB7124F77F03E5C90E,None,None,O_V67CAR00.pkg,O_V67CAR00.pkg,O_V67CAR00.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#37D4F7C7294FF7BCB6093D2B6FA9CDA6,None,None,M_C0230.pkg,M_A0512.pkg,M_A0512.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
